pmid,title,source,abstract,probs
38715099,Prenatal nicotine exposure leads to epigenetic alterations in peripheral nervous system signaling genes in the testis of the rat.,Epigenetics Chromatin,"Prenatal nicotine exposure (PNE) has been documented to cause numerous deleterious effects on fetal development. However, the epigenetic changes promoted by nicotine exposure on germ cells are still not well understood.In this study, we focused on elucidating the impact of prenatal nicotine exposure on regulatory epigenetic mechanisms important for germ cell development.Sprague-Dawley rats were exposed to nicotine during pregnancy and male progeny was analyzed at 11 weeks of age. Testis morphology was analyzed using frozen testis sections and expression of germ cell markers was examined by RT-qPCR; histone modifications were assessed by Western Blot (WB). DNA methylation analysis was performed by methylation-specific PCR of bisulfite converted DNA. Genome-wide DNA methylation was analyzed using Methylated DNA immunoprecipitation (MeDIP)-seq. We also carried out transcriptomics analysis of pituitary glands by RNA-seq.We show that gestational exposure to nicotine reduces germ cell numbers, perturbs meiosis, affects the expression of germ line reprogramming responsive genes, and impacts the DNA methylation of nervous system genes in the testis. PNE also causes perturbation of gene expression in the pituitary gland of the brain.Our data demonstrate that PNE leads to perturbation of male spermatogenesis, and the observed effects are associated with changes of peripheral nervous system signaling pathways. Alterations in the expression of genes associated with diverse biological activities such as cell migration, cell adhesion and GABA signaling in the pituitary gland underscore the complexity of the effects of nicotine exposure during pregnancy.© 2024. The Author(s).",2.1181037881435334e-42
38715056,Exploring the extrachromosomal plasmid rDNA of Naegleria fowleri AY27 genotype II: A human brain-eating amoeba via high-throughput sequencing.,BMC Med Genomics,"Naegleria fowleri, also known as brain-earing amoeba, causes severe and rapidly fatal CNS infection in humans called primary amebic meningoencephalitis (PAM). The DNA from the N. fowleri clinical isolate was sequenced for circular extrachromosomal ribosomal DNA (CERE - rDNA). The CERE contains 18 S, 5.8 S, and 28 S ribosomal subunits separated by internal transcribed spacers, 5 open reading frames (ORFs), and mostly repeat elements comprising 7268 bp out of 15,786 bp (46%). A wide variety of variations and recombination events were observed. Finally, the ORFs that comprised only 4 hypothetical proteins were modeled and screened against Zinc drug-like compounds. Two compounds [ZINC77564275 (ethyl 2-(((4-isopropyl-4 H-1,2,4-triazol-3-yl) methyl) (methyl)amino) oxazole-4-carboxylate) and ZINC15022129 (5-(2-methoxyphenoxy)-[2,2'-bipyrimidine]-4,6(1 H,5 H)-dione)] were finalized as potential druggable compounds based on ADME toxicity analysis. We propose that the compounds showing the least toxicity would be potential drug candidates after laboratory experimental validation is performed.© 2024. The Author(s).",1.3410983431780317e-18
38711158,"Novel genome-wide DNA methylation profiling reveals distinct epigenetic landscape, prognostic model and cellular composition of early-stage lung adenocarcinoma.",J Transl Med,"Lung adenocarcinoma (LUAD) has been a leading cause of cancer-related mortality worldwide. Early intervention can significantly improve prognosis. DNA methylation could occur in the early stage of tumor. Comprehensive understanding the epigenetic landscape of early-stage LUAD is crucial in understanding tumorigenesis.Enzymatic methyl sequencing (EM-seq) was performed on 23 tumors and paired normal tissue to reveal distinct epigenetic landscape, for compared with The Cancer Genome Atlas (TCGA) 450K methylation microarray data. Then, an integrative analysis was performed combined with TCGA LUAD RNA-seq data to identify significant differential methylated and expressed genes. Subsequently, the prognostic risk model was constructed and cellular composition was analyzed.Methylome analysis of EM-seq comparing tumor and normal tissues identified 25 million cytosine-phosphate-guanine (CpG) sites and 30,187 differentially methylated regions (DMR) with a greater number of untraditional types. EM-seq identified a significantly higher number of CpG sites and DMRs compared to the 450K microarray. By integrating the differentially methylated genes (DMGs) with LUAD-related differentially expressed genes (DEGs) from the TCGA database, we constructed prognostic model based on six differentially methylated-expressed genes (MEGs) and verified our prognostic model in GSE13213 and GSE42127 dataset. Finally, cell deconvolution based on the in-house EM-seq methylation profile was used to estimate cellular composition of early-stage LUAD.This study firstly delves into novel pattern of epigenomic DNA methylation and provides a multidimensional analysis of the role of DNA methylation revealed by EM-seq in early-stage LUAD, providing distinctive insights into its potential epigenetic mechanisms.© 2024. The Author(s).",5.544461541107879e-25
38711090,Comprehensive analysis of the REST transcription factor regulatory networks in IDH mutant and IDH wild-type glioma cell lines and tumors.,Acta Neuropathol Commun,"The RE1-silencing transcription factor (REST) acts either as a repressor or activator of transcription depending on the genomic and cellular context. REST is a key player in brain cell differentiation by inducing chromatin modifications, including DNA methylation, in a proximity of its binding sites. Its dysfunction may contribute to oncogenesis. Mutations in IDH1/2 significantly change the epigenome contributing to blockade of cell differentiation and glioma development. We aimed at defining how REST modulates gene activation and repression in the context of the IDH mutation-related phenotype in gliomas. We studied the effects of REST knockdown, genome wide occurrence of REST binding sites, and DNA methylation of REST motifs in IDH wild type and IDH mutant gliomas. We found that REST target genes, REST binding patterns, and TF motif occurrence proximal to REST binding sites differed in IDH wild-type and mutant gliomas. Among differentially expressed REST targets were genes involved in glial cell differentiation and extracellular matrix organization, some of which were differentially methylated at promoters or gene bodies. REST knockdown differently impacted invasion of the parental or IDH1 mutant glioma cells. The canonical REST-repressed gene targets showed significant correlation with the GBM NPC-like cellular state. Interestingly, results of REST or KAISO silencing suggested the interplay between these TFs in regulation of REST-activated and repressed targets. The identified gene regulatory networks and putative REST cooperativity with other TFs, such as KAISO, show distinct REST target regulatory networks in IDH-WT and IDH-MUT gliomas, without concomitant DNA methylation changes. We conclude that REST could be an important therapeutic target in gliomas.© 2024. The Author(s).",1.8717650088598384e-63
38711007,Comparative analysis of POD genes and their expression under multiple hormones in Pyrus bretschenedri.,BMC Genom Data,"Class III peroxidase (POD) enzymes play vital roles in plant development, hormone signaling, and stress responses. Despite extensive research on POD families in various plant species, the knowledge regarding the POD family in Chinese pear (Pyrus bretschenedri) is notably limited.We systematically characterized 113 POD family genes, designated as PbPOD1 to PbPOD113 based on their chromosomal locations. Phylogenetic analysis categorized these genes into seven distinct subfamilies (I to VII). The segmental duplication events were identified as a prevalent mechanism driving the expansion of the POD gene family. Microsynteny analysis, involving comparisons with Pyrus bretschenedri, Fragaria vesca, Prunus avium, Prunus mume and Prunus persica, highlighted the conservation of duplicated POD regions and their persistence through purifying selection during the evolutionary process. The expression patterns of PbPOD genes were performed across various plant organs and diverse fruit development stages using transcriptomic data. Furthermore, we identified stress-related cis-acting elements within the promoters of PbPOD genes, underscoring their involvement in hormonal and environmental stress responses. Notably, qRT-PCR analyses revealed distinctive expression patterns of PbPOD genes in response to melatonin (MEL), salicylic acid (SA), abscisic acid (ABA), and methyl jasmonate (MeJA), reflecting their responsiveness to abiotic stress and their role in fruit growth and development.In this study, we investigated the potential functions and evolutionary dynamics of PbPOD genes in Pyrus bretschenedri, positioning them as promising candidates for further research and valuable indicators for enhancing fruit quality through molecular breeding strategies.© 2024. The Author(s).",7.847676186872475e-43
38710471,Genome-wide DNA methylation and transcriptomic analysis of liver tissues subjected to early ischemia/reperfusion injury upon human liver transplantation.,Ann Hepatol,"Epigenetic changes represent a mechanism connecting external stresses with long-term modifications of gene expression programs. In solid organ transplantation, ischemia-reperfusion injury (IRI) appears to induce epigenomic changes in the graft, although the currently available data are extremely limited. The present study aimed to characterize variations in DNA methylation and their effects on the transcriptome in liver transplantation from brain-dead donors.12 liver grafts were evaluated through serial biopsies at different timings in the procurement-transplantation process: T0 (warm procurement, in donor), T1 (bench surgery), and T2 (after reperfusion, in recipient). DNA methylation (DNAm) and transcriptome profiles of biopsies were analyzed using microarrays and RNAseq.Significant variations in DNAm were identified, particularly between T2 and T0. Functional enrichment of the best 1000 ranked differentially methylated promoters demonstrated that 387 hypermethylated and 613 hypomethylated promoters were involved in spliceosomal assembly and response to biotic stimuli, and inflammatory immune responses, respectively. At the transcriptome level, T2 vs. T0 showed an upregulation of 337 and downregulation of 61 genes, collectively involved in TNF-α, NFKB, and interleukin signaling. Cell enrichment analysis individuates macrophages, monocytes, and neutrophils as the most significant tissue-cell type in the response.In the process of liver graft procurement-transplantation, IRI induces significant epigenetic changes that primarily act on the signaling pathways of inflammatory responses dependent on TNF-α, NFKB, and interleukins. Our DNAm datasets are the early IRI methylome literature and will serve as a launch point for studying the impact of epigenetic modification in IRI.Copyright © 2024. Published by Elsevier España, S.L.U.",3.681982966631325e-33
38702658,Genome-wide identification and expression analysis of the SET domain-containing gene family in potato (Solanum tuberosum L.).,BMC Genomics,"Genes containing the SET domain can catalyse histone lysine methylation, which in turn has the potential to cause changes to chromatin structure and regulation of the transcription of genes involved in diverse physiological and developmental processes. However, the functions of SET domain-containing (StSET) genes in potato still need to be studied. The objectives of our study can be summarized as in silico analysis to (i) identify StSET genes in the potato genome, (ii) systematically analyse gene structure, chromosomal distribution, gene duplication events, promoter sequences, and protein domains, (iii) perform phylogenetic analyses, (iv) compare the SET domain-containing genes of potato with other plant species with respect to protein domains and orthologous relationships, (v) analyse tissue-specific expression, and (vi) study the expression of StSET genes in response to drought and heat stresses. In this study, we identified 57 StSET genes in the potato genome, and the genes were physically mapped onto eleven chromosomes. The phylogenetic analysis grouped these StSET genes into six clades. We found that tandem duplication through sub-functionalisation has contributed only marginally to the expansion of the StSET gene family. The protein domain TDBD (PFAM ID: PF16135) was detected in StSET genes of potato while it was absent in all other previously studied species. This study described three pollen-specific StSET genes in the potato genome. Expression analysis of four StSET genes under heat and drought in three potato clones revealed that these genes might have non-overlapping roles under different abiotic stress conditions and durations. The present study provides a comprehensive analysis of StSET genes in potatoes, and it serves as a basis for further functional characterisation of StSET genes towards understanding their underpinning biological mechanisms in conferring stress tolerance.© 2024. The Author(s).",1.0154771187122177e-50
38702628,Swd2/Cps35 determines H3K4 tri-methylation via interactions with Set1 and Rad6.,BMC Biol,"Histone H3K4 tri-methylation (H3K4me3) catalyzed by Set1/COMPASS, is a prominent epigenetic mark found in promoter-proximal regions of actively transcribed genes. H3K4me3 relies on prior monoubiquitination at the histone H2B (H2Bub) by Rad6 and Bre1. Swd2/Cps35, a Set1/COMPASS component, has been proposed as a key player in facilitating H2Bub-dependent H3K4me3. However, a more comprehensive investigation regarding the relationship among Rad6, Swd2, and Set1 is required to further understand the mechanisms and functions of the H3K4 methylation.We investigated the genome-wide occupancy patterns of Rad6, Swd2, and Set1 under various genetic conditions, aiming to clarify the roles of Set1 and Rad6 for occupancy of Swd2. Swd2 peaks appear on both the 5' region and 3' region of genes, which are overlapped with its tightly bound two complexes, Set1 and cleavage and polyadenylation factor (CPF), respectively. In the absence of Rad6/H2Bub, Set1 predominantly localized to the 5' region of genes, while Swd2 lost all the chromatin binding. However, in the absence of Set1, Swd2 occupancy near the 5' region was impaired and rather increased in the 3' region.This study highlights that the catalytic activity of Rad6 is essential for all the ways of Swd2's binding to the transcribed genes and Set1 redistributes the Swd2 to the 5' region for accomplishments of H3K4me3 in the genome-wide level.© 2024. The Author(s).",3.8245669427564064e-29
38702197,Navigating the landscape of epitranscriptomics and host immunity.,Genome Res,"RNA modifications, also termed epitranscriptomic marks, encompass chemical alterations to individual nucleotides, including processes such as methylation and editing. These marks contribute to a wide range of biological processes, many of which are related to host immune system defense. The functions of immune-related RNA modifications can be categorized into three main groups: regulation of immunogenic RNAs, control of genes involved in innate immune response, and facilitation of adaptive immunity. Here, we provide an overview of recent research findings that elucidate the contributions of RNA modifications to each of these processes. We also discuss relevant methods for genome-wide identification of RNA modifications and their immunogenic substrates. Finally, we highlight recent advances in cancer immunotherapies that aim to reduce cancer cell viability by targeting the enzymes responsible for RNA modifications. Our presentation of these dynamic research avenues sets the stage for future investigations in this field.© 2024 Huang et al.; Published by Cold Spring Harbor Laboratory Press.",7.393897409998855e-36
38702190,"Epigenome-wide association study of lung cancer among never smokers in two prospective cohorts in Shanghai, China.",Thorax,"The aetiology of lung cancer among individuals who never smoked remains elusive, despite 15% of lung cancer cases in men and 53% in women worldwide being unrelated to smoking. Epigenetic alterations, particularly DNA methylation (DNAm) changes, have emerged as potential drivers. Yet, few prospective epigenome-wide association studies (EWAS), primarily focusing on peripheral blood DNAm with limited representation of never smokers, have been conducted.We conducted a nested case-control study of 80 never-smoking incident lung cancer cases and 83 never-smoking controls within the Shanghai Women's Health Study and Shanghai Men's Health Study. DNAm was measured in prediagnostic oral rinse samples using Illumina MethylationEPIC array. Initially, we conducted an EWAS to identify differentially methylated positions (DMPs) associated with lung cancer in the discovery sample of 101 subjects. The top 50 DMPs were further evaluated in a replication sample of 62 subjects, and results were pooled using fixed-effect meta-analysis.Our study identified three DMPs significantly associated with lung cancer at the epigenome-wide significance level of p<8.22×10-8. These DMPs were identified as cg09198866 (MYH9;TXN2), cg01411366 (SLC9A10) and cg12787323. Furthermore, examination of the top 1000 DMPs indicated significant enrichment in epithelial regulatory regions and their involvement in small GTPase-mediated signal transduction pathways. Additionally, GrimAge acceleration was identified as a risk factor for lung cancer (OR=1.19 per year; 95% CI 1.06 to 1.34).While replication in a larger sample size is necessary, our findings suggest that DNAm patterns in prediagnostic oral rinse samples could provide novel insights into the underlying mechanisms of lung cancer in never smokers.© Author(s) (or their employer(s)) 2024. No commercial re-use. See rights and permissions. Published by BMJ.",1.0
38699366,A novel multi-omics mendelian randomization method for gene set enrichment and its application to psychiatric disorders.,medRxiv,"Genome-wide association studies (GWAS) of psychiatric disorders (PD) yield numerous loci with significant signals, but often do not implicate specific genes. Because GWAS risk loci are enriched in expression/protein/methylation quantitative loci (e/p/mQTL, hereafter xQTL), transcriptome/proteome/methylome-wide association studies (T/P/MWAS, hereafter XWAS) that integrate xQTL and GWAS information, can link GWAS signals to effects on specific genes. To further increase detection power, gene signals are aggregated within relevant gene sets (GS) by performing gene set enrichment (GSE) analyses. Often GSE methods test for enrichment of ""signal"" genes in curated GS while overlooking their linkage disequilibrium (LD) structure, allowing for the possibility of increased false positive rates. Moreover, no GSE tool uses xQTL information to perform mendelian randomization (MR) analysis. To make causal inference on association between PD and GS, we develop a novel MR GSE (MR-GSE) procedure. First, we generate a ""synthetic"" GWAS for each MSigDB GS by aggregating summary statistics for x-level (mRNA, protein or DNA methylation (DNAm) levels) from the largest xQTL studies available) of genes in a GS. Second, we use synthetic GS GWAS as exposure in a generalized summary-data-based-MR analysis of complex trait outcomes. We applied MR-GSE to GWAS of nine important PD. When applied to the underpowered opioid use disorder GWAS, none of the four analyses yielded any signals, which suggests a good control of false positive rates. For other PD, MR-GSE greatly increased the detection of GO terms signals (2,594) when compared to the commonly used (non-MR) GSE method (286). Some of the findings might be easier to adapt for treatment, e.g., our analyses suggest modest positive effects for supplementation with certain vitamins and/or omega-3 for schizophrenia, bipolar and major depression disorder patients. Similar to other MR methods, when applying MR-GSE researchers should be mindful of the confounding effects of horizontal pleiotropy on statistical inference.",6.335410221240711e-09
38699335,Association analysis between an epigenetic risk score and blood pressure.,Res Sq,"Epigenome-wide association studies have revealed multiple DNA methylation sites (CpGs) associated with alcohol consumption, an important lifestyle risk factor for cardiovascular diseases.We generated an alcohol consumption epigenetic risk score (ERS) based on previously reported 144 alcohol-associated CpGs and examined the association of the ERS with systolic blood pressure (SBP), diastolic blood pressure (DBP), and hypertension (HTN) in 3,898 Framingham Heart Study (FHS) participants. We found an association of alcohol intake with the ERS in the meta-analysis with 0.09 units higher ERS per drink consumed per day (p< 0.0001). Cross-sectional analyses in FHS revealed that a one-unit increment of the ERS was associated with 1.93 mm Hg higher SBP (p= 4.64E-07), 0.68 mm Hg higher DBP (p = 0.006), and an odds ratio of 1.78 for HTN (p< 2E-16). Meta-analysis of the cross-sectional association of the ERS with BP traits in eight independent external cohorts (n = 11,544) showed similar relationships with blood pressure levels, i.e., a one-unit increase in ERS was associated with 0.74 (p= 0.002) and 0.50 (p= 0.0006) mm Hg higher SBP and DBP, but could not confirm the association with hypertension. Longitudinal analyses in FHS (n = 3,260) and five independent external cohorts (n = 4,021) showed that the baseline ERS was not associated with a change in blood pressure over time or with incident HTN.Our findings provide proof-of-concept that utilizing an ERS is a useful approach to capture the recent health consequences of lifestyle behaviors such as alcohol consumption.",0.9999999999999998
38692281,Blood-based epigenome-wide analyses of chronic low-grade inflammation across diverse population cohorts.,Cell Genom,"Chronic inflammation is a hallmark of age-related disease states. The effectiveness of inflammatory proteins including C-reactive protein (CRP) in assessing long-term inflammation is hindered by their phasic nature. DNA methylation (DNAm) signatures of CRP may act as more reliable markers of chronic inflammation. We show that inter-individual differences in DNAm capture 50% of the variance in circulating CRP (N = 17,936, Generation Scotland). We develop a series of DNAm predictors of CRP using state-of-the-art algorithms. An elastic-net-regression-based predictor outperformed competing methods and explained 18% of phenotypic variance in the Lothian Birth Cohort of 1936 (LBC1936) cohort, doubling that of existing DNAm predictors. DNAm predictors performed comparably in four additional test cohorts (Avon Longitudinal Study of Parents and Children, Health for Life in Singapore, Southall and Brent Revisited, and LBC1921), including for individuals of diverse genetic ancestry and different age groups. The best-performing predictor surpassed assay-measured CRP and a genetic score in its associations with 26 health outcomes. Our findings forge new avenues for assessing chronic low-grade inflammation in diverse populations.Copyright © 2024 The Authors. Published by Elsevier Inc. All rights reserved.",0.999999999999994
38686348,CRISPR/dCas9-Tet1-Mediated DNA Methylation Editing.,Bio Protoc,"DNA methylation is a key epigenetic mechanism underlying many biological processes, and its aberrant regulation has been tightly associated with various human diseases. Precise manipulation of DNA methylation holds the promise to advance our understanding of this critical mechanism and to develop novel therapeutic methods. Previously, we were only able to alter genome-wide DNA methylation by treating with small molecules (e.g., 5-Aza-2-deoxycytidine) or perturbing relevant genes (e.g., DNA methyltransferase) targetlessly, which makes it challenging to investigate the functional significance of this epigenetic mark at specific genomic loci. By fusing the catalytic domain of a key enzyme in the DNA demethylation process (Ten-eleven translocation dioxygenases 1, Tet1) with a reprogrammable sequence-specific DNA-targeting molecular protein, dCas9, we developed a DNA methylation editing tool (dCas9-Tet1) to demethylate specific genomic loci in a targeted manner. This dCas9-Tet1 system allows us to study the role of DNA methylation at almost any given loci with only the replacement of a single-guide RNA. Here, we describe a protocol that enables modular and scalable manipulation of DNA methylation at specific genomic loci in various cell cultures with high efficiency and specificity using the dCas9-Tet1 system. Key features • Precisely editing the DNA methylation of specific genomic loci in a targeted manner. • Fine-tuning gene expression without changing DNA sequence. • Applicable to many types of cell cultures and with the potential for ex vitro and in vivo applications.©Copyright : © 2024 The Authors; This is an open access article under the CC BY-NC license.",1.2126848233491964e-43
