"pmid","title","source","abstract"
"34956238","Prognostic Risk Model and Tumor Immune Environment Modulation of m5C-Related LncRNAs in Pancreatic Ductal Adenocarcinoma.","Front Immunol","RNA methylation modification is a key process in epigenetics that regulates posttranscriptional gene expression. With advances in next-generation sequencing technology, 5-methylcytosine (m5C) modification has also been found in multiple RNAs. Long non-coding RNAs (lncRNAs) were proved to have a key role in cancer progression and closely related to the tumor immune microenvironment. Thus, based on the PDAC patients' clinical information and genetic transcriptome data from the TCGA database, we performed a detailed bioinformatic analysis to establish a m5C-related lncRNA prognostic risk model for PDAC patients and discovered the relationship between the risk model and PDAC immune microenvironment. Pearson correlation coefficient analysis was applied to conduct a m5C regulatory gene and m5C-related lncRNA co-expression network. Expression of m5C-related lncRNAs screened by univariate regression analysis with prognostic value showed a significant difference between pancreatic cancer and normal tissues. The least absolute shrinkage and selection operator (LASSO) Cox regression method was applied to determine an 8-m5C-related lncRNA prognostic risk model. We used principal component analysis to indicate that the risk model could distinguish all the samples clearly. The clinical nomogram also accurately predicted 1-, 1.5-, 2-, and 3-year survival time among PDAC patients. Additionally, this risk model was validated in the entire group and sub-test groups using KM analysis and ROC analysis. Combined with the clinical characteristics, the risk score was found to be an independent factor for predicting the survival of PDAC patients. Furthermore, the association between the risk model and tumor immune microenvironment was evaluatedviathe ESTIMATE R package and CIBERSORT method. Consequently, the results indicated that immune cells were associated with m5C-related lncRNA risk model scores and had different distribution in the high- and low-risk groups. Based on all these analyses, the m5C-related lncRNA risk model could be a reliable prognostic tool and therapeutic target for PDAC patients.Copyright © 2021 Yuan, Liu, Zhao, Wu, Chen, Chen, Shen, Yang, Fan, Xiao and Jiang."
"34689793","Repeatability of methylation measures using a QIAseq targeted methyl panel and comparison with the Illumina HumanMethylation450 assay.","BMC Res Notes","In previous studies using Illumina Infinium methylation arrays, we have identified DNA methylation marks associated with cancer predisposition and progression. In the present study, we have sought to find appropriate technology to both technically validate our data and expand our understanding of DNA methylation in these genomic regions. Here, we aimed to assess the repeatability of methylation measures made using QIAseq targeted methyl panel and to compare them with those obtained from the Illumina HumanMethylation450 (HM450K) assay. We included in the analysis high molecular weight DNA extracted from whole blood (WB) and DNA extracted from formalin-fixed paraffin-embedded tissues (FFPE).The repeatability of QIAseq-methylation measures was assessed at 40 CpGs, using the Intraclass Correlation Coefficient (ICC). The mean ICCs and 95% confidence intervals (CI) were 0.72 (0.62-0.81), 0.59 (0.47-0.71) and 0.80 (0.73-0.88) for WB, FFPE and both sample types combined, respectively. For technical replicates measured using QIAseq and HM450K, the mean ICCs (95% CI) were 0.53 (0.39-0.68), 0.43 (0.31-0.56) and 0.70 (0.59-0.80), respectively. Bland-Altman plots indicated good agreement between QIAseq and HM450K measurements. These results demonstrate that the QIAseq targeted methyl panel produces reliable and reproducible methylation measurements across the 40 CpGs that were examined.© 2021. The Author(s)."
"34992636","Whole Genome Methylation Analysis Reveals Role of DNA Methylation in Cow's Ileal and Ileal Lymph Node Responses to <i>Mycobacterium avium</i> subsp. <i>paratuberculosis</i> Infection.","Front Genet","Johne's Disease (JD), caused byMycobacterium avium subsp paratuberculosis(MAP), is an incurable disease of ruminants and other animal species and is characterized by an imbalance of gut immunity. The role of MAP infection on the epigenetic modeling of gut immunity during the progression of JD is still unknown. This study investigated the DNA methylation patterns in ileal (IL) and ileal lymph node (ILLN) tissues from cows diagnosed with persistent subclinical MAP infection over a one to 4 years period. DNA samples from IL and ILLN tissues from cows negative (MAPneg) (n= 3) or positive for MAP infection (MAPinf) (n= 4) were subjected to whole genome bisulfite sequencing. A total of 11,263 and 62,459 differentially methylated cytosines (DMCs), and 1259 and 8086 differentially methylated regions (DMRs) (FDR<0.1) were found between MAPinf and MAPneg IL and ILLN tissues, respectively. The DMRs were found on 394 genes (denoted DMR genes) in the IL and on 1305 genes in the ILLN. DMR genes with hypermethylated promoters/5'UTR [3 (IL) and 88 (ILLN)] or hypomethylated promoters/5'UTR [10 (IL) and 25 (ILLN)] and having multiple functions including response to stimulus/immune response (BLK, BTC, CCL21, AVPR1A, CHRNG, GABRA4, TDGF1), cellular processes (H2AC20, TEX101, GLA, NCKAP5L, RBM27, SLC18A1, H2AC20BARHL2, NLGN3, SUV39H1, GABRA4, PPA1, UBE2D2) and metabolic processes (GSTO2, H2AC20, SUV39H1, PPA1, UBE2D2) are potential DNA methylation candidate genes of MAP infection. The ILLN DMR genes were enriched for more biological process (BP) gene ontology (GO) terms (n= 374), most of which were related to cellular processes (27.6%), biological regulation (16.6%), metabolic processes (15.4%) and response to stimulus/immune response (8.2%) compared to 75 BP GO terms (related to cellular processes, metabolic processes and transport, and system development) enriched for IL DMR genes. ILLN DMR genes were enriched for more pathways (n= 47) including 13 disease pathways compared with 36 enriched pathways, including 7 disease/immune pathways for IL DMR genes. In conclusion, the results show tissue specific responses to MAP infection with more epigenetic changes (DMCs and DMRs) in the ILLN than in the IL tissue, suggesting that the ILLN and immune processes were more responsive to regulation by methylation of DNA relative to IL tissue. Our data is the first to demonstrate a potential role for DNA methylation in the pathogenesis of MAP infection in dairy cattle.Copyright © 2021 Suraj Bhattarai, Stephanie McKay, Xin Zhao and Her Majesty the Queen in Right of Canada, as represented by the Minister of Agriculture and Agri-Food Canada for the contribution of Eveline M. Ibeagha-Awemu, Nathalie Bissonnette, Mengqi Wang and Pier-Luc Dudemaine."
"34990845","The hyperfunction theory: An emerging paradigm for the biology of aging.","Ageing Res Rev","The process of senescence (aging) is predominantly determined by the action of wild-type genes. For most organisms, this does not reflect any adaptive function that senescence serves, but rather evolutionary effects of declining selection against genes with deleterious effects later in life. To understand aging requires an account of how evolutionary mechanisms give rise to pathogenic gene action and late-life disease, that integrates evolutionary (ultimate) and mechanistic (proximate) causes into a single explanation. A well-supported evolutionary explanation by G.C. Williams argues that senescence can evolve due to pleiotropic effects of alleles with antagonistic effects on fitness and late-life health (antagonistic pleiotropy, AP). What has remained unclear is how gene action gives rise to late-life disease pathophysiology. One ultimate-proximate account is T.B.L. Kirkwood's disposable soma theory. Based on the hypothesis that stochastic molecular damage causes senescence, this reasons that aging is coupled to reproductive fitness due to preferential investment of resources into reproduction, rather than somatic maintenance. An alternative and more recent ultimate-proximate theory argues that aging is largely caused by programmatic, developmental-type mechanisms. Here ideas about AP and programmatic aging are reviewed, particularly those of M.V. Blagosklonny (the hyperfunction theory) and J.P. de Magalhães (the developmental theory), and their capacity to make sense of diverse experimental findings is assessed.Copyright © 2022 Elsevier B.V. All rights reserved."
"34946953","Small Molecule Drugs Targeting Non-Coding RNAs as Treatments for Alzheimer's Disease and Related Dementias.","Genes (Basel)","Despite the enormous burden of Alzheimer's disease and related dementias (ADRD) on patients, caregivers, and society, only a few treatments with limited efficacy are currently available. While drug development conventionally focuses on disease-associated proteins, RNA has recently been shown to be druggable for therapeutic purposes as well. Approximately 70% of the human genome is transcribed into non-protein-coding RNAs (ncRNAs) such as microRNAs, long ncRNAs, and circular RNAs, which can adopt diverse structures and cellular functions. Many ncRNAs are specifically enriched in the central nervous system, and their dysregulation is implicated in ADRD pathogenesis, making them attractive therapeutic targets. In this review, we first detail why targeting ncRNAs with small molecules is a promising therapeutic strategy for ADRD. We then outline the process from discovery to validation of small molecules targeting ncRNAs in preclinical studies, with special emphasis on primary high-throughput screens for identifying lead compounds. Screening strategies for specific ncRNAs will also be included as examples. Key challenges-including selecting appropriate ncRNA targets, lack of specificity of small molecules, and general low success rate of neurological drugs and how they may be overcome-will be discussed throughout the review."
"34924744","Epigenetic alterations associated with dexamethasone sodium phosphate through DNMT and TET in RPE cells.","Mol Vis","To elucidate the mechanism behind epigenetic alteration associated with dexamethasone (DEX) sodium phosphate treatment.We performed enzyme-linked immunosorbent assay to quantify changes in global DNA methylation and hydroxymethylation, quantitative real-time PCR (qRT-PCR) of the DNA methylation- and hydroxymethylation-related gene, in vitro DNA methyltransferase (DNMT) enzymatic activity assays with purified DNMTs, and DNA hydroxymethylation pattern with super-resolution imaging.We identified global DNA hypomethylation and hyper-hydroxymethylation upon DEX treatment, associated with aberrant mRNA expression levels of DNMT and ten-eleven translocation (TET) proteins. Additionally, DEX exposure could directly hinder DNMT activities.We showed that DEX-induced epigenetic alterations are linked to aberrant DNMT and TET expression, potentially through an essential role of DNMT.Copyright © 2021 Molecular Vision."
"34899352","Circulating Exosomal miRNAs as Novel Biomarkers Perform Superior Diagnostic Efficiency Compared With Plasma miRNAs for Large-Artery Atherosclerosis Stroke.","Front Pharmacol","Recently, exosomal miRNAs have been reported to be associated with some diseases, and these miRNAs can be used for diagnosis and treatment. However, diagnostic biomarkers of exosomal miRNAs for ischemic stroke have rarely been studied. In the present study, we aimed to identify exosomal miRNAs that are associated with large-artery atherosclerosis (LAA) stroke, the most common subtype of ischemic stroke; to further verify their diagnostic efficiency; and to obtain promising biomarkers. High-throughput sequencing was performed on samples from 10 subjects. Quantitative real-time polymerase chain reaction (qRT-PCR) was performed on exosomes and plasma in the discovery phase (66 subjects in total) and the validation phase (520 subjects in total). We identified 5 candidate differentially expressed miRNAs (miR-369-3p, miR-493-3p, miR-379-5p, miR-1296-5p, and miR-1277-5p) in the discovery phase according to their biological functions, 4 of which (miR-369-3p, miR-493-3p, miR-379-5p, and miR-1296-5p) were confirmed in the validation phase. These four exosomal miRNAs could be used to distinguish LAA samples from small artery occlusion (SAO) samples, LAA samples from atherosclerosis (AS) samples, and LAA samples from control samples and were superior to plasma miRNAs. In addition, composite biomarkers achieved higher area under the curve (AUC) values than single biomarkers. According to our analysis, the expression levels of exosomal miR-493-3p and miR-1296-5p were negatively correlated with the National Institutes of Health Stroke Scale (NIHSS) score. The four identified exosomal miRNAs are promising biomarkers for the diagnosis of LAA stroke, and their diagnostic efficiency is superior to that of their counterparts in plasma.Copyright © 2021 Niu, Li, Li, Yan, Ma, Pan and Zhu."
"34834581","Airway Wall Remodeling in Childhood Asthma-A Personalized Perspective from Cell Type-Specific Biology.","J Pers Med","Airway wall remodeling is a pathology occurring in chronic inflammatory lung diseases including asthma, chronic obstructive pulmonary disease, and fibrosis. In 2017, the American Thoracic Society released a research statement highlighting the gaps in knowledge and understanding of airway wall remodeling. The four major challenges addressed in this statement were: (i) the lack of consensus to define ""airway wall remodeling"" in different diseases, (ii) methodologic limitations and inappropriate models, (iii) the lack of anti-remodeling therapies, and (iv) the difficulty to define endpoints and outcomes in relevant studies. This review focuses on the importance of cell-cell interaction, especially the bronchial epithelium, in asthma-associated airway wall remodeling. The pathology of ""airway wall remodeling"" summarizes all structural changes of the airway wall without differentiating between different pheno- or endo-types of asthma. Indicators of airway wall remodeling have been reported in childhood asthma in the absence of any sign of inflammation; thus, the initiation event remains unknown. Recent studies have implied that the interaction between the epithelium with immune cells and sub-epithelial mesenchymal cells is modified in asthma by a yet unknown epigenetic mechanism during early childhood."
"35027621","Identification of long non-coding RNAs and RNA binding proteins in breast cancer subtypes.","Sci Rep","Breast cancer is a heterogeneous disease classified into four main subtypes with different clinical outcomes, such as patient survival, prognosis, and relapse. Current genetic tests for the differential diagnosis of BC subtypes showed a poor reproducibility. Therefore, an early and correct diagnosis of molecular subtypes is one of the challenges in the clinic. In the present study, we identified differentially expressed genes, long non-coding RNAs and RNA binding proteins for each BC subtype from a public dataset applying bioinformatics algorithms. In addition, we investigated their interactions and we proposed interacting biomarkers as potential signature specific for each BC subtype. We found a network of only 2 RBPs (RBM20 and PCDH20) and 2 genes (HOXB3 and RASSF7) for luminal A, a network of 21 RBPs and 53 genes for luminal B, a HER2-specific network of 14 RBPs and 30 genes, and a network of 54 RBPs and 302 genes for basal BC. We validated the signature considering their expression levels on an independent dataset evaluating their ability to classify the different molecular subtypes with a machine learning approach. Overall, we achieved good performances of classification with an accuracy >0.80. In addition, we found some interesting novel prognostic biomarkers such as RASSF7 for luminal A, DCTPP1 for luminal B, DHRS11, KLC3, NAGS, and TMEM98 for HER2, and ABHD14A and ADSSL1 for basal. The findings could provide preliminary evidence to identify putative new prognostic biomarkers and therapeutic targets for individual breast cancer subtypes.© 2022. The Author(s)."
"34870237","Proteogenomics of non-small cell lung cancer reveals molecular subtypes associated with specific therapeutic targets and immune evasion mechanisms.","Nat Cancer","Despite major advancements in lung cancer treatment, long-term survival is still rare, and a deeper understanding of molecular phenotypes would allow the identification of specific cancer dependencies and immune evasion mechanisms. Here we performed in-depth mass spectrometry (MS)-based proteogenomic analysis of 141 tumors representing all major histologies of non-small cell lung cancer (NSCLC). We identified six distinct proteome subtypes with striking differences in immune cell composition and subtype-specific expression of immune checkpoints. Unexpectedly, high neoantigen burden was linked to global hypomethylation and complex neoantigens mapped to genomic regions, such as endogenous retroviral elements and introns, in immune-cold subtypes. Further, we linked immune evasion with LAG3 via STK11 mutation-dependent HNF1A activation and FGL1 expression. Finally, we develop a data-independent acquisition MS-based NSCLC subtype classification method, validate it in an independent cohort of 208 NSCLC cases and demonstrate its clinical utility by analyzing an additional cohort of 84 late-stage NSCLC biopsy samples."
"34911936","Androgen receptor and MYC equilibration centralizes on developmental super-enhancer.","Nat Commun","Androgen receptor (AR) in prostate cancer (PCa) can drive transcriptional repression of multiple genes including MYC, and supraphysiological androgen is effective in some patients. Here, we show that this repression is independent of AR chromatin binding and driven by coactivator redistribution, and through chromatin conformation capture methods show disruption of the interaction between the MYC super-enhancer within the PCAT1 gene and the MYC promoter. Conversely, androgen deprivation in vitro and in vivo increases MYC expression. In parallel, global AR activity is suppressed by MYC overexpression, consistent with coactivator redistribution. These suppressive effects of AR and MYC are mitigated at shared AR/MYC binding sites, which also have markedly higher levels of H3K27 acetylation, indicating enrichment for functional enhancers. These findings demonstrate an intricate balance between AR and MYC, and indicate that increased MYC in response to androgen deprivation contributes to castration-resistant PCa, while decreased MYC may contribute to responses to supraphysiological androgen therapy.© 2021. The Author(s)."
"34946918","Concatenation of Transgenic DNA: Random or Orchestrated?","Genes (Basel)","Generation of transgenic organisms by pronuclear microinjection has become a routine procedure. However, while the process of DNA integration in the genome is well understood, we still do not know much about the recombination between transgene molecules that happens in the first moments after DNA injection. Most of the time, injected molecules are joined together in head-to-tail tandem repeats-the so-called concatemers. In this review, we focused on the possible concatenation mechanisms and how they could be studied with genetic reporters tracking individual copies in concatemers. We also discuss various features of concatemers, including palindromic junctions and repeat-induced gene silencing (RIGS). Finally, we speculate how cooperation of DNA repair pathways creates a multicopy concatenated insert."
"34901866","Inherited L1 Retrotransposon Insertions Associated With Risk for Schizophrenia and Bipolar Disorder.","Schizophr Bull Open","Studies of the genetic heritability of schizophrenia and bipolar disorder examining single nucleotide polymorphisms (SNPs) and copy number variations have failed to explain a large portion of the genetic liability, resulting in substantial missing heritability. Long interspersed element 1 (L1) retrotransposons are a type of inherited polymorphic variant that may be associated with risk for schizophrenia and bipolar disorder. We performed REBELseq, a genome wide assay for L1 sequences, on DNA from male and female persons with schizophrenia and controls (n= 63 each) to identify inherited L1 insertions and validated priority insertions. L1 insertions of interest were genotyped in DNA from a replication cohort of persons with schizophrenia, bipolar disorder, and controls (n= 2268 each) to examine differences in carrier frequencies. We identified an inherited L1 insertion inARHGAP24and a quadallelic SNP (rs74169643) inside an L1 insertion inSNTG2that are associated with risk for developing schizophrenia and bipolar disorder (all odds ratios ~1.2). Pathway analysis identified 15 gene ontologies that were differentially affected by L1 burden, including multiple ontologies related to glutamatergic signaling and immune function, which have been previously associated with schizophrenia. These findings provide further evidence supporting the role of inherited repetitive genetic elements in the heritability of psychiatric disorders.© The Author(s) 2021. Published by Oxford University Press on behalf of the University of Maryland's school of medicine, Maryland Psychiatric Research Center."
"34772701","Mutagenesis of human genomes by endogenous mobile elements on a population scale.","Genome Res","Several large-scale Illumina whole-genome sequencing (WGS) and whole-exome sequencing (WES) projects have emerged recently that have provided exceptional opportunities to discover mobile element insertions (MEIs) and study the impact of these MEIs on human genomes. However, these projects also have presented major challenges with respect to the scalability and computational costs associated with performing MEI discovery on tens or even hundreds of thousands of samples. To meet these challenges, we have developed a more efficient and scalable version of our mobile element locator tool (MELT) called CloudMELT. We then used MELT and CloudMELT to perform MEI discovery in 57,919 human genomes and exomes, leading to the discovery of 104,350 nonredundant MEIs. We leveraged this collection (1) to examine potentially active L1 source elements that drive the mobilization of newAlu, L1, and SVA MEIs in humans; (2) to examine the population distributions and subfamilies of these MEIs; and (3) to examine the mutagenesis of GENCODE genes, ENCODE-annotated features, and disease genes by these MEIs. Our study provides new insights on the L1 source elements that drive MEI mutagenesis and brings forth a better understanding of how this mutagenesis impacts human genomes.© 2021 Chuang et al.; Published by Cold Spring Harbor Laboratory Press."
"34740451","Advances in integrative African genomics.","Trends Genet","There has been a rapid increase in human genome sequencing in the past two decades, resulting in the identification of millions of previously unknown genetic variants. However, African populations are under-represented in sequencing efforts. Additional sequencing from diverse African populations and the construction of African-specific reference genomes is needed to better characterize the full spectrum of variation in humans. However, sequencing alone is insufficient to address the molecular and cellular mechanisms underlying variable phenotypes and disease risks. Determining functional consequences of genetic variation using multi-omics approaches is a fundamental post-genomic challenge. We discuss approaches to close the knowledge gaps about African genomic diversity and review advances in African integrative genomic studies and their implications for precision medicine.Copyright © 2021. Published by Elsevier Ltd."
"35022082","A deep generative model for multi-view profiling of single-cell RNA-seq and ATAC-seq data.","Genome Biol","Here, we present a multi-modal deep generative model, the single-cell Multi-View Profiler (scMVP), which is designed for handling sequencing data that simultaneously measure gene expression and chromatin accessibility in the same cell, including SNARE-seq, sci-CAR, Paired-seq, SHARE-seq, and Multiome from 10X Genomics. scMVP generates common latent representations for dimensionality reduction, cell clustering, and developmental trajectory inference and generates separate imputations for differential analysis and cis-regulatory element identification. scMVP can help mitigate data sparsity issues with imputation and accurately identify cell groups for different joint profiling techniques with common latent embedding, and we demonstrate its advantages on several realistic datasets.© 2022. The Author(s)."
"35017532","Identification of a modular super-enhancer in murine retinal development.","Nat Commun","Super-enhancers are expansive regions of genomic DNA comprised of multiple putative enhancers that contribute to the dynamic gene expression patterns during development. This is particularly important in neurogenesis because many essential transcription factors have complex developmental stage- and cell-type specific expression patterns across the central nervous system. In the developing retina, Vsx2 is expressed in retinal progenitor cells and is maintained in differentiated bipolar neurons and Müller glia. A single super-enhancer controls this complex and dynamic pattern of expression. Here we show that deletion of one region disrupts retinal progenitor cell proliferation but does not affect cell fate specification. The deletion of another region has no effect on retinal progenitor cell proliferation but instead leads to a complete loss of bipolar neurons. This prototypical super-enhancer may serve as a model for dissecting the complex gene expression patterns for neurogenic transcription factors during development. Moreover, it provides a unique opportunity to alter expression of individual transcription factors in particular cell types at specific stages of development. This provides a deeper understanding of function that cannot be achieved with traditional knockout mouse approaches.© 2022. The Author(s)."
"34966906","Single-Cell Transcriptomic Analysis Reveals Developmental Relationships and Specific Markers of Mouse Periodontium Cellular Subsets.","Front Dent Med","The periodontium is essential for supporting the functionality of the tooth, composed of diversity of mineralized and non-mineralized tissues such as the cementum, the periodontal ligament (PDL) and the alveolar bone. The periodontium is developmentally derived from the dental follicle (DF), a fibrous tissue surrounding the developing tooth bud. We previously showed throughin vivolineage-tracing experiments that DF contains mesenchymal progenitor cells expressing parathyroid hormone-related protein (PTHrP), which give rise to cells forming the periodontal attachment apparatus in a manner regulated by autocrine signaling through the PTH/PTHrP receptor. However, the developmental relationships between PTHrP+DF cells and diverse cell populations constituting the periodontium remain undefined. Here, we performed single-cell RNA-sequencing (scRNA-seq) analyses of cells in the periodontium by integrating the two datasets, i.e. PTHrP-mCherry+DF cells at P6 and 2.3kb Col1a1 promoter-driven GFP+periodontal cells at P25 that include descendants of PTHrP+DF cells, cementoblasts, osteoblasts and periodontal ligament cells. This integrative scRNA-seq analysis revealed heterogeneity of cells of the periodontium and their cell type-specific markers, as well as their relationships with DF cells. Most importantly, our analysis identified a cementoblast-specific metagene that discriminate cementoblasts from alveolar bone osteoblasts, includingPthlh(encoding PTHrP) andTubb3. RNA velocity analysis indicated that cementoblasts were directly derived from PTHrP+DF cells in the early developmental stage and did not interconvert with other cell types. Further, CellPhoneDB cell-cell communication analysis indicated that PTHrP derived from cementoblasts acts on diversity of cells in the periodontium in an autocrine and paracrine manner. Collectively, our findings provide insights into the lineage hierarchy and intercellular interactions of cells in the periodontium at a single-cell level, aiding to understand cellular and molecular basis of periodontal tissue formation."
"34963480","Cobolt: integrative analysis of multimodal single-cell sequencing data.","Genome Biol","A growing number of single-cell sequencing platforms enable joint profiling of multiple omics from the same cells. We present Cobolt, a novel method that not only allows for analyzing the data from joint-modality platforms, but provides a coherent framework for the integration of multiple datasets measured on different modalities. We demonstrate its performance on multi-modality data of gene expression and chromatin accessibility and illustrate the integration abilities of Cobolt by jointly analyzing this multi-modality data with single-cell RNA-seq and ATAC-seq datasets.© 2021. The Author(s)."
"34949812","Benchmarking atlas-level data integration in single-cell genomics.","Nat Methods","Single-cell atlases often include samples that span locations, laboratories and conditions, leading to complex, nested batch effects in data. Thus, joint analysis of atlas datasets requires reliable data integration. To guide integration method choice, we benchmarked 68 method and preprocessing combinations on 85 batches of gene expression, chromatin accessibility and simulation data from 23 publications, altogether representing >1.2 million cells distributed in 13 atlas-level integration tasks. We evaluated methods according to scalability, usability and their ability to remove batch effects while retaining biological variation using 14 evaluation metrics. We show that highly variable gene selection improves the performance of data integration methods, whereas scaling pushes methods to prioritize batch removal over conservation of biological variation. Overall, scANVI, Scanorama, scVI and scGen perform well, particularly on complex integration tasks, while single-cell ATAC-sequencing integration performance is strongly affected by choice of feature space. Our freely available Python module and benchmarking pipeline can identify optimal data integration methods for new data, benchmark new methods and improve method development.© 2021. The Author(s)."
"34930412","MultiMAP: dimensionality reduction and integration of multimodal data.","Genome Biol","Multimodal data is rapidly growing in many fields of science and engineering, including single-cell biology. We introduce MultiMAP, a novel algorithm for dimensionality reduction and integration. MultiMAP can integrate any number of datasets, leverages features not present in all datasets, is not restricted to a linear mapping, allows the user to specify the influence of each dataset, and is extremely scalable to large datasets. We apply MultiMAP to single-cell transcriptomics, chromatin accessibility, methylation, and spatial data and show that it outperforms current approaches. On a new thymus dataset, we use MultiMAP to integrate cells along a temporal trajectory. This enables quantitative comparison of transcription factor expression and binding site accessibility over the course of T cell differentiation, revealing patterns of expression versus binding site opening kinetics.© 2021. The Author(s)."
"34903266","CIDER: an interpretable meta-clustering framework for single-cell RNA-seq data integration and evaluation.","Genome Biol","Clustering of joint single-cell RNA-Seq (scRNA-Seq) data is often challenged by confounding factors, such as batch effects and biologically relevant variability. Existing batch effect removal methods typically require strong assumptions on the composition of cell populations being near identical across samples. Here, we present CIDER, a meta-clustering workflow based on inter-group similarity measures. We demonstrate that CIDER outperforms other scRNA-Seq clustering methods and integration approaches in both simulated and real datasets. Moreover, we show that CIDER can be used to assess the biological correctness of integration in real datasets, while it does not require the existence of prior cellular annotations.© 2021. The Author(s)."
"34829742","Single-Cell Analysis Using Machine Learning Techniques and Its Application to Medical Research.","Biomedicines","In recent years, the diversity of cancer cells in tumor tissues as a result of intratumor heterogeneity has attracted attention. In particular, the development of single-cell analysis technology has made a significant contribution to the field; technologies that are centered on single-cell RNA sequencing (scRNA-seq) have been reported to analyze cancer constituent cells, identify cell groups responsible for therapeutic resistance, and analyze gene signatures of resistant cell groups. However, although single-cell analysis is a powerful tool, various issues have been reported, including batch effects and transcriptional noise due to gene expression variation and mRNA degradation. To overcome these issues, machine learning techniques are currently being introduced for single-cell analysis, and promising results are being reported. In addition, machine learning has also been used in various ways for single-cell analysis, such as single-cell assay of transposase accessible chromatin sequencing (ATAC-seq), chromatin immunoprecipitation sequencing (ChIP-seq) analysis, and multi-omics analysis; thus, it contributes to a deeper understanding of the characteristics of human diseases, especially cancer, and supports clinical applications. In this review, we present a comprehensive introduction to the implementation of machine learning techniques in medical research for single-cell analysis, and discuss their usefulness and future potential."
"34819947","Hybrid Clustering of Single-Cell Gene Expression and Spatial Information <i>via</i> Integrated NMF and K-Means.","Front Genet","Advances in single cell transcriptomics have allowed us to study the identity of single cells. This has led to the discovery of new cell types and high resolution tissue maps of them. Technologies that measure multiple modalities of such data add more detail, but they also complicate data integration. We offer an integrated analysis of the spatial location and gene expression profiles of cells to determine their identity. We propose scHybridNMF (single-cell Hybrid Nonnegative Matrix Factorization), which performs cell type identification by combining sparse nonnegative matrix factorization (sparse NMF) with k-means clustering to cluster high-dimensional gene expression and low-dimensional location data. We show that, under multiple scenarios, including the cases where there is a small number of genes profiled and the location data is noisy, scHybridNMF outperforms sparse NMF, k-means, and an existing method that uses a hidden Markov random field to encode cell location and gene expression data for cell type identification.Copyright © 2021 Oh, Park and Zhang."
"34813629","Intestinal Collinsella may mitigate infection and exacerbation of COVID-19 by producing ursodeoxycholate.","PLoS One","The mortality rates of COVID-19 vary widely across countries, but the underlying mechanisms remain unelucidated. We aimed at the elucidation of relationship between gut microbiota and the mortality rates of COVID-19 across countries. Raw sequencing data of 16S rRNA V3-V5 regions of gut microbiota in 953 healthy subjects in ten countries were obtained from the public database. We made a generalized linear model (GLM) to predict the COVID-19 mortality rates using gut microbiota. GLM revealed that low genus Collinsella predicted high COVID-19 mortality rates with a markedly low p-value. Unsupervised clustering of gut microbiota in 953 subjects yielded five enterotypes. The mortality rates were increased from enterotypes 1 to 5, whereas the abundances of Collinsella were decreased from enterotypes 1 to 5 except for enterotype 2. Collinsella produces ursodeoxycholate. Ursodeoxycholate was previously reported to inhibit binding of SARS-CoV-2 to angiotensin-converting enzyme 2; suppress pro-inflammatory cytokines like TNF-α, IL-1β, IL-2, IL-4, and IL-6; have antioxidant and anti-apoptotic effects; and increase alveolar fluid clearance in acute respiratory distress syndrome. Ursodeoxycholate produced by Collinsella may prevent COVID-19 infection and ameliorate acute respiratory distress syndrome in COVID-19 by suppressing cytokine storm syndrome."
"34993346","Hearing loss and brain disorders: A review of multiple pathologies.","Open Med (Wars)","Several causative factors are associated with hearing loss (HL) and brain disorders. However, there are many unidentified disease modifiers in these conditions. Our study summarised the most common brain disorders associated with HL and highlighted mechanisms of pathologies. We searched the literature for published articles on HL and brain disorders. Alzheimer's disease/dementia, Parkinson's disease, cognitive impairment, autism spectrum disorder, ataxia, epilepsy, stroke, and hypoxic-ischaemic encephalopathy majorly co-interact with HL. The estimated incidence rate was 113 per 10,000 person-years. Genetic, epigenetic, early life/neonatal stress, hypoxia, inflammation, nitric oxide infiltration, endoplasmic reticulum stress, and excess glutamate were the distinguished modifiers identified. Various mechanisms like adhesion molecules, transport proteins, hair cell apoptosis, and neurodegeneration have been implicated in these conditions and are serving as potential targets for therapies. To improve the quality of life of patients, these understandings will improve clinical diagnoses and management of HL and brain disorders.© 2022 Oluwafemi Gabriel Oluwole et al., published by De Gruyter."
"34820582","Biofunctionalized composite scaffold to potentiate osteoconduction, angiogenesis, and favorable metabolic microenvironment for osteonecrosis therapy.","Bioact Mater","Osteonecrosis is a common orthopedic disease in clinic, resulting in joint collapse if no appropriate treatment is performed in time. Core decompression is a general treatment modality for early osteonecrosis. However, effective bone regeneration in the necrotic area is still a significant challenge. This study developed a biofunctionalized composite scaffold (PLGA/nHA30VEGF) for osteonecrosis therapy through potentiation of osteoconduction, angiogenesis, and a favorable metabolic microenvironment. The composite scaffold had a porosity of 87.7% and compressive strength of 8.9 MPa. PLGA/nHA30VEGFhad an average pore size of 227.6 μm and a water contact angle of 56.5° with a sustained release profile of vascular endothelial growth factor (VEGF). After the implantation of PLGA/nHA30VEGF, various osteogenic and angiogenic biomarkers were upregulated by 2-9 fold compared with no treatment. Additionally, the metabolomic and lipidomic profiling studies demonstrated that PLGA/nHA30VEGFeffectively regulated the multiple metabolites and more than 20 inordinate metabolic pathways in osteonecrosis. The excellent performances reveal that the biofunctionalized composite scaffold provides an advanced adjuvant therapy modality for osteonecrosis.© 2021 The Authors."
